seed,delta,case,measurement,sigma,Rmode,metric,include_initial,truth_noise,truth_qscale,P0_scale,x0_perturb,EKF_armse,EKF_time,EKF_failed,EKF_failure_message,SR-EKF_armse,SR-EKF_time,SR-EKF_failed,SR-EKF_failure_message,IDEKF_armse,IDEKF_time,IDEKF_failed,IDEKF_failure_message,SR_minus_IDEKF,IDEKF_percent_improvement_over_SR,IDEKF_beats_SR,EKF_minus_IDEKF
79,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.55253985395,0.025405833032,0,,3.55253985392,0.0259348750114,0,,1.36518487527,0.139512666967,0,,2.18735497865,61.5715817018,1,2.18735497868
80,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.64524547308,0.0210071670008,0,,4.64524547308,0.021576582978,0,,5.37871659791,0.0215569579741,0,,-0.733471124832,-15.7897172298,0,-0.733471124831
81,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.9441707607,0.0194807500229,0,,2.9441707607,0.0200640839757,0,,2.94425514943,0.0250647500507,0,,-8.43887252078e-05,-0.00286629859702,0,-8.4388725007e-05
82,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.77999178498,0.0159221250215,0,,2.77999178498,0.0165730830049,0,,2.70835314583,0.0180696659954,0,,0.0716386391485,2.57693708073,1,0.0716386391484
83,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.30734388734,0.136520874978,0,,2.66538960862,0.13755141705,0,,1.75686532089,0.137334209052,0,,0.908524287725,34.0859844575,1,0.550478566448
84,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.28142678913,0.0157112909947,0,,4.28142678913,0.0162833750364,0,,4.32905207525,0.0171896250104,0,,-0.0476252861164,-1.11236950816,0,-0.0476252861158
85,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.69719003509,0.0149582090089,0,,5.69719003509,0.0155368749984,0,,5.68500916111,0.0167965000146,0,,0.0121808739783,0.213804944248,1,0.0121808739783
86,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.06437869805,0.0240470000426,0,,3.06437869805,0.0245537079754,0,,2.26224807018,0.136828124989,0,,0.802130627869,26.175962794,1,0.802130627874
87,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.23395394952,0.0193568340037,0,,5.23395394953,0.0198012500186,0,,4.69085004282,0.135029249999,0,,0.543103906709,10.3765511112,1,0.543103906702
88,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.19559279334,0.168778541964,0,,4.11023702773,0.169818292023,0,,4.51025898236,0.0223518750281,0,,-0.40002195463,-9.73233300006,0,-0.314666189016
89,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.05908126271,0.0158559999545,0,,2.05908126271,0.0164573329967,0,,2.53423832424,0.0179301250027,0,,-0.475157061524,-23.0761684897,0,-0.475157061524
90,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.17861419286,0.0157796660205,0,,3.17861419286,0.0163670420297,0,,3.14583794715,0.0177732500015,0,,0.0327762457098,1.03114891336,1,0.0327762457097
91,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.20363470987,0.138071666006,0,,2.54298182807,0.135510375025,0,,1.92229257348,0.129146124993,0,,0.620689254589,24.4079311829,1,0.281342136398
92,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.31433764818,0.0181126249954,0,,5.31433764818,0.018688791024,0,,5.10835150233,0.0200891249697,0,,0.205986145858,3.87604551111,1,0.205986145858
93,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.47830120576,0.0195741659845,0,,4.47830120575,0.0200226250454,0,,3.05393456662,0.028707416961,0,,1.42436663913,31.80595886,1,1.42436663913
94,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.54925257663,0.0203740840079,0,,2.54925257663,0.0208035840187,0,,0.462165816004,0.137819791038,0,,2.08708676063,81.8705364765,1,2.08708676063
95,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.01361837114,0.0146862919792,0,,3.01361837114,0.0152770000277,0,,3.14415474435,0.0165342499968,0,,-0.130536373214,-4.33154955731,0,-0.130536373214
96,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.84837008432,0.0187720420072,0,,2.84837008432,0.0192341669463,0,,2.71710573565,0.0221071669948,0,,0.131264348664,4.60840216611,1,0.131264348664
97,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.23051955086,0.0204138340196,0,,3.23051955086,0.0209150419687,0,,0.852889902949,0.133801290998,0,,2.37762964792,73.5989864937,1,2.37762964792
98,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.93536730503,0.134133582993,0,,1.93433430953,0.135080042004,0,,1.73335079212,0.135822332988,0,,0.200983517409,10.3903196267,1,0.20201651291
99,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.26152455207,0.0158617079724,0,,4.26152455207,0.016158708022,0,,4.30300910946,0.0173413339653,0,,-0.0414845573966,-0.973467520595,0,-0.0414845573989
100,0.7,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,17.6882663827,0.125818333006,0,,4.54723290569,0.126247834007,0,,2.42249281346,0.0832608329947,0,,2.12474009224,46.7260009835,1,15.2657735692
1,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,26.7693628899,0.0213470000308,0,,26.7693628899,0.0217947919737,0,,15.8498718237,0.0223623339552,0,,10.9194910662,40.791000933,1,10.9194910662
2,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,10.8140570037,0.0209162500105,0,,10.8140570037,0.021237457986,0,,8.57981756769,0.0217362500262,0,,2.23423943604,20.6605109929,1,2.23423943602
3,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,11.1998156296,0.0205988749512,0,,11.1998156296,0.0212331669754,0,,8.60349308503,0.021726792038,0,,2.59632254457,23.1818329019,1,2.59632254456
4,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,8.59973337486,0.13740162499,0,,6.44391878001,0.137425541994,0,,5.79222706748,0.0219734169659,0,,0.651691712528,10.1132825347,1,2.80750630738
5,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,10.2254379477,0.169682084001,0,,5.90736265764,0.169121000043,0,,7.68018492029,0.138500582951,0,,-1.77282226265,-30.0103847588,0,2.54525302745
6,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.9498407021,0.025014874991,0,,2.9498407021,0.025533374981,0,,0.830298806365,0.138184207957,0,,2.11954189573,71.8527578193,1,2.11954189573
7,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,7.34376650749,0.0934576250147,0,,8.95298595127,0.0939022079692,0,,5.01168591966,0.0223472919897,0,,3.94130003162,44.0221849232,1,2.33208058783
8,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.88817368646,0.134202458023,0,,2.03851143097,0.134476499981,0,,2.25873124493,0.0995622500195,0,,-0.220219813958,-10.8029717475,0,-0.370557558472
9,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,10.9396332785,0.135384334018,0,,6.66890662707,0.138266416965,0,,6.13826239941,0.0220456669922,0,,0.530644227654,7.95698991347,1,4.80137087908
10,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,46.1973682021,0.171073917008,0,,8.5980544595,0.171681749984,0,,6.69391240381,0.0225254169782,0,,1.90414205569,22.1461967316,1,39.5034557983
11,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,8.91737466788,0.138323583,0,,6.33289980286,0.138927916996,0,,6.01472846295,0.021850625053,0,,0.318171339916,5.0241019094,1,2.90264620493
12,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,8.91678749511,0.13291741698,0,,4.12310134841,0.133372708049,0,,5.31471537714,0.022039833013,0,,-1.19161402873,-28.9009153072,0,3.60207211797
13,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.02540004355,0.134937249997,0,,2.02254721382,0.134772166028,0,,3.14113931265,0.188252249965,0,,-1.11859209883,-55.3061056469,0,-1.1157392691
14,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,14.9037269941,0.020686874981,0,,14.903726994,0.0212118750205,0,,10.5321298565,0.0225622080034,0,,4.3715971375,29.3322411183,1,4.37159713753
15,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.60701802107,0.134346208011,0,,1.95725897224,0.134967374965,0,,1.33390362212,0.138952000008,0,,0.623355350116,31.8483838347,1,0.273114398951
16,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,44.4630641809,0.135930207965,0,,5.63913149659,0.136374874972,0,,17.1725906594,0.186435542011,0,,-11.5334591628,-204.525451655,0,27.2904735215
17,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,10.9194506423,0.0205556660076,0,,10.9194506423,0.0211494999821,0,,8.14897652512,0.0217221250059,0,,2.77047411717,25.371918496,1,2.77047411717
18,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.84314741479,0.13549799996,0,,2.22578988877,0.135558667011,0,,1.70274187665,0.131594167033,0,,0.523048012117,23.4994333812,1,0.140405538134
19,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,26.2799605935,0.0214482500451,0,,26.2799605935,0.0219468330033,0,,15.9096590379,0.0224841249874,0,,10.3703015556,39.4608717874,1,10.3703015556
20,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.69694194057,0.178484125005,0,,4.5171885603,0.178679291974,0,,3.92722840544,0.139881958021,0,,0.58996015486,13.0603393457,1,0.769713535126
21,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,9.13047913984,0.020798875019,0,,9.13047913976,0.0211905410397,0,,7.36414875412,0.0217448329786,0,,1.76633038565,19.3454292881,1,1.76633038572
22,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,10.944448154,0.134756416955,0,,4.37901753722,0.133972083975,0,,4.35225358121,0.137351250043,0,,0.026763956013,0.611186317148,1,6.5921945728
23,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,12.3000150285,0.0235030839685,0,,12.3000150285,0.0248222909868,0,,9.05126481188,0.0250649169902,0,,3.24875021664,26.4125711156,1,3.24875021664
24,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,7.03044236683,0.0201019999804,0,,7.03044236683,0.0204937499948,0,,6.83446179018,0.022165041999,0,,0.195980576648,2.78759950543,1,0.195980576648
25,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,11.5502640974,0.0214538339642,0,,11.5502640974,0.0215832500253,0,,8.54286231831,0.0218551250291,0,,3.00740177907,26.0375152786,1,3.00740177907
26,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.33979193416,0.17795279104,0,,4.85402942332,0.178097750002,0,,3.96460987493,0.140973082976,0,,0.889419548391,18.3233242081,1,1.37518205923
27,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.98020597605,0.131479666976,0,,5.63170111512,0.132062375022,0,,4.66962691982,0.0221954159788,0,,0.962074195308,17.083189886,1,0.310579056231
28,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.64039091503,0.0248514580308,0,,2.64039091503,0.0254213339649,0,,0.909151190344,0.139164375025,0,,1.73123972469,65.567553457,1,1.73123972469
29,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,7.87915975002,0.168631500041,0,,5.89515939453,0.168421040988,0,,4.92019849094,0.0224634589977,0,,0.974960903585,16.5383298116,1,2.95896125908
30,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.5833808219,0.126896290982,0,,4.74720944611,0.126274791022,0,,2.48016066582,0.185978583992,0,,2.26704878029,47.7553983245,1,1.10322015607
31,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.42154798913,0.168506208982,0,,3.61908149925,0.167749874992,0,,3.71129740969,0.022850917012,0,,-0.0922159104359,-2.54804735552,0,-0.28974942056
32,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.36738298238,0.135270000028,0,,5.37530327458,0.136310499976,0,,5.1959772786,0.0220059579588,0,,0.179325995984,3.33610936581,1,0.171405703785
33,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,32.0699055528,0.132526916976,0,,4.95054703235,0.133122041007,0,,13.8671272778,0.185183874972,0,,-8.91658024547,-180.113029675,0,18.2027782749
34,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,7.71793416797,0.0200590420282,0,,7.71793416816,0.0206087080296,0,,6.9518089208,0.0215744170127,0,,0.766125247365,9.92655846335,1,0.766125247171
35,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.56171271196,0.0198735420126,0,,6.56171271197,0.0214240419446,0,,6.73060645004,0.0221243749838,0,,-0.168893738073,-2.57392765406,0,-0.168893738074
36,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.76901633035,0.178661999991,0,,5.33599413068,0.178298833023,0,,5.78537995613,0.14222483401,0,,-0.449385825451,-8.42178260405,0,0.983636374216
37,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.88718423737,0.173579666007,0,,5.52235806112,0.172709375038,0,,4.72870457268,0.0224535419839,0,,0.793653488445,14.3716412384,1,1.15847966469
38,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.12920194188,0.137741666986,0,,3.31645878766,0.136620334,0,,2.90463185054,0.146824792027,0,,0.411826937121,12.4176708799,1,1.22457009134
39,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.14425882321,0.136445667013,0,,2.16762967377,0.135704290995,0,,3.8144786862,0.184730042005,0,,-1.64684901243,-75.9746479003,0,-1.67021986299
40,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.836097013,0.0205014999956,0,,5.836097013,0.0210297079757,0,,6.67208806492,0.0223827500013,0,,-0.835991051919,-14.3244886104,0,-0.835991051916
41,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.92372986135,0.170563417021,0,,3.91415487409,0.170021708007,0,,3.9047817005,0.0224549169652,0,,0.0093731735904,0.239468643728,1,0.0189481608525
42,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.30593896934,0.120725540968,0,,2.4029555582,0.120598084002,0,,4.60539491737,0.184114375035,0,,-2.20243935917,-91.6554345607,0,-2.29945594803
43,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.77872964753,0.0200443750364,0,,5.77872964753,0.0205981669715,0,,6.25165987659,0.0216994170332,0,,-0.472930229056,-8.18398260348,0,-0.472930229055
44,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,22.279356296,0.0212199999951,0,,22.279356296,0.0217092080275,0,,13.7207293212,0.0222972500487,0,,8.55862697484,38.4150550004,1,8.55862697481
45,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,17.6979662872,0.0205035830149,0,,17.6979662874,0.0209645829746,0,,11.5073232366,0.0226176250144,0,,6.19064305074,34.9794035666,1,6.19064305058
46,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,8.55261718984,0.020052790991,0,,8.5526171898,0.0206562500098,0,,7.52703098563,0.0215932910214,0,,1.02558620417,11.9914896389,1,1.0255862042
47,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.78360071276,0.0198862500256,0,,5.78360071277,0.0205022079754,0,,6.21991935993,0.021699999983,0,,-0.43631864716,-7.54406586534,0,-0.436318647165
48,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.86407641346,0.131711041962,0,,3.01799582464,0.135374540987,0,,1.76079817468,0.140119708027,0,,1.25719764996,41.6567060728,1,1.10327823878
49,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.76530008121,0.0206872910494,0,,5.76530008123,0.021283457987,0,,6.7272958445,0.0218197909999,0,,-0.961995763277,-16.6859616971,0,-0.961995763292
50,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.60519282226,0.138443832984,0,,1.94575845228,0.138635749987,0,,1.3446919078,0.146586499992,0,,0.601066544472,30.8911182562,1,0.260500914458
51,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.55352432762,0.095976667013,0,,3.21068370993,0.0945518750232,0,,4.46981432537,0.185797250015,0,,-1.25913061543,-39.2168998628,0,-1.91628999775
52,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,11.4245235777,0.0207277080044,0,,11.4245235777,0.0228623750154,0,,8.80770887699,0.0228961670073,0,,2.61681470069,22.9052413687,1,2.61681470069
53,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.37216564137,0.0228480829974,0,,3.37216564137,0.023425374995,0,,1.89378745381,0.139573541994,0,,1.47837818756,43.8406159361,1,1.47837818756
54,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.03502197436,0.0930132500362,0,,4.57901827455,0.0939592079958,0,,5.04466050469,0.171390042,0,,-0.465642230148,-10.1690406596,0,-2.00963853034
55,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,7.06664004487,0.0199772499618,0,,7.06664004169,0.0205677500344,0,,6.56504435346,0.021804457996,0,,0.501595688231,7.09807893528,1,0.501595691405
56,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,34.4785640241,0.129285749979,0,,6.08091537168,0.134172709018,0,,35.6932884282,0.189336874988,0,,-29.6123730566,-486.972293587,0,-1.21472440419
57,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,8.47656261226,0.0205705839908,0,,8.47656261207,0.0209237090312,0,,8.10656650709,0.0224241249962,0,,0.369996104983,4.36493095038,1,0.369996105177
58,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.87105527485,0.185981624993,0,,4.53228683456,0.177696457948,0,,4.47164364346,0.178438333969,0,,0.0606431911011,1.33802632787,1,0.399411631383
59,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.32621966051,0.0204380839714,0,,6.32621956796,0.0209352920065,0,,6.15948810691,0.0230542080244,0,,0.16673146105,2.63556234903,1,0.166731553605
60,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,15.5639131275,0.0211118340376,0,,15.5639131275,0.0216270419769,0,,10.269068534,0.0224498750176,0,,5.29484459352,34.0200086581,1,5.29484459352
61,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.89442863591,0.180357999983,0,,3.34775491001,0.180394374998,0,,3.10893769084,0.172463708965,0,,0.238817219164,7.13365301774,1,-0.214509054934
62,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.5589983811,0.13478475,0,,4.69322896524,0.134155125008,0,,4.6576176808,0.0220328750438,0,,0.0356112844425,0.758780036223,1,-0.0986192996966
63,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,10.6906709259,0.0200099590002,0,,10.6906709259,0.0205904589966,0,,9.52142053975,0.0217764169793,0,,1.16925038617,10.9371095067,1,1.16925038617
64,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.3790452516,0.0942066249554,0,,2.44217944956,0.0948313329718,0,,9.53853204311,0.179133833037,0,,-7.09635259355,-290.574576526,0,-7.15948679151
65,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,8.8359783397,0.0198874999769,0,,8.83597833968,0.0205067499774,0,,7.67958312638,0.0215497079771,0,,1.1563952133,13.0873477599,1,1.15639521333
66,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.32948042516,0.019907000009,0,,6.32948042516,0.0208236670005,0,,6.44086110503,0.0218650829629,0,,-0.111380679871,-1.75971284197,0,-0.111380679872
67,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.37988965198,0.174205750052,0,,5.87938408328,0.174687833001,0,,5.00512163408,0.0223672499997,0,,0.8742624492,14.8699665954,1,1.3747680179
68,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.39799286003,0.136641874968,0,,1.73320509045,0.135859749978,0,,1.0676462333,0.137072625046,0,,0.665558857157,38.4004674821,1,0.330346626737
69,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,10.960739972,0.166432083002,0,,6.22090614271,0.16694674996,0,,4.83666300529,0.0227322090068,0,,1.38424313742,22.251471179,1,6.12407696668
70,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.5551736689,0.134779791988,0,,4.61777853462,0.135363625013,0,,4.65376559642,0.021872250014,0,,-0.0359870617992,-0.779315455027,0,-0.0985919275249
71,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.07999464693,0.139681582979,0,,2.27314512433,0.136496167048,0,,3.24589728014,0.104888542031,0,,-0.972752155812,-42.7932271196,0,-1.16590263321
72,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,20.8140959557,0.0208329590387,0,,20.8140959557,0.0214095419506,0,,12.727649866,0.0224032919505,0,,8.08644608975,38.8508158459,1,8.08644608976
73,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,7.72622688717,0.0199202920194,0,,7.72622688718,0.0204385839752,0,,7.44601751519,0.0217709999997,0,,0.280209371986,3.62672978775,1,0.280209371977
74,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,8.7982382985,0.0199006670155,0,,8.79823829849,0.0205724999541,0,,7.82102216415,0.0217001669807,0,,0.977216134347,11.1069523374,1,0.977216134355
75,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,10.7583979291,0.180078374979,0,,5.21262681868,0.17953254201,0,,5.79527250637,0.0222356249578,0,,-0.582645687697,-11.1775829724,0,4.96312542277
76,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,18.7366208677,0.0212315830286,0,,18.7366208677,0.0217810840113,0,,12.081159724,0.0223827080335,0,,6.65546114366,35.5211390072,1,6.65546114367
77,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,12.1600081598,0.0205688329879,0,,12.1600081598,0.0211555829737,0,,8.89227080224,0.0218210830353,0,,3.26773735752,26.8728220786,1,3.26773735752
78,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.99189576564,0.134839791979,0,,2.07047774855,0.135017833032,0,,3.49307820166,0.187065374979,0,,-1.42260045311,-68.7088018264,0,-1.50118243602
79,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,9.01962394299,0.0199894160032,0,,9.019623943,0.020514459,0,,7.95936659718,0.0215791669907,0,,1.06025734582,11.7550061124,1,1.06025734581
80,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.1802913982,0.135191707988,0,,5.42507961084,0.135620957997,0,,5.16206532335,0.021811041981,0,,0.263014287488,4.84811848591,1,0.0182260748533
81,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.91058686245,0.180107541033,0,,3.94098884897,0.180542665999,0,,2.82102357228,0.186513457971,0,,1.1199652767,28.4183822796,1,1.08956329018
82,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.89207744251,0.0251132909907,0,,2.89207744251,0.0250017909566,0,,0.815289028754,0.135526166996,0,,2.07678841376,71.8095713216,1,2.07678841376
83,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.17995175616,0.0260291250306,0,,4.17995175616,0.0265285409987,0,,4.97052561632,0.0237487090053,0,,-0.790573860159,-18.9134685345,0,-0.790573860159
84,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,7.33539912552,0.020217125013,0,,7.33539912609,0.0214799169917,0,,6.63577460689,0.0218304579612,0,,0.699624519205,9.53764760688,1,0.699624518634
85,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.05428222164,0.137280999974,0,,3.75174672847,0.138535415987,0,,4.78851279033,0.139503999962,0,,-1.03676606186,-27.6342231205,0,1.26576943132
86,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,14.416202508,0.140154583962,0,,7.05868386832,0.138382459001,0,,6.33010631525,0.0220526250196,0,,0.728577553069,10.3217195537,1,8.08609619272
87,0.8,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.23367554354,0.173737375007,0,,4.21732388285,0.169727250002,0,,3.54555182554,0.0246694170055,0,,0.67177205731,15.9288704394,1,0.688123718
