split,delta,filter,runs,failures,mean_ARMSE,median_ARMSE,ARMSE_90,ARMSE_95,mean_predicted_ARMSE,mean_posterior_NEES,median_posterior_NEES,mean_predicted_NEES,mean_NIS,strong_direction_RMSE,weak_direction_RMSE,mean_strong_variance,mean_weak_variance,mean_trace_contraction,mean_whitened_H_condition,mean_information_condition,mean_correction_norm
tuning,0.1,ID_p1_r0.5_w10_post1,30,0,3817141.7273043455,311208.66716715414,9438600.895121874,12244400.427597793,3333649.6676193476,143277392451465.12,602469.7743667784,107903870318312.0,11184448915529.074,17.886132978160493,3817141.4370926702,8.894796841277727e-05,997.0861253102964,2.3606158578368315,34735073.56994837,2251315257968500.0,789223.2337346553
tuning,0.1,ID_p1_r0.5_w10_post3,30,0,1764731.5670176377,2038058.124835697,2738632.9603201635,4521106.910011973,1743649.4630288535,7215309329607.748,5644810.430932382,8497928056807.585,711376296575.8026,18.221575574933432,1764731.4657469387,0.00020937247928848177,6060.210458947071,5.264077113514741,30151941.993457213,1851406380978191.0,561346.3441241939
tuning,0.1,ID_p1_r0.5_w1_post1,30,0,1397860.373030276,2.2128020538416004,1289.3546987059542,6267637.053843729,1210966.53315408,9402466457050.654,19876.977413569963,25506225874298.477,769330882483.3824,3.743826152747519,1397859.8338554099,9.034945590851961e-05,83.47459150253628,0.7449887106639064,2693422.8722420437,150043217543180.47,187749.39158521738
tuning,0.1,ID_p1_r0.5_w1_post3,30,0,666297.4828131326,3.1836451812802737,513813.88961774675,5485680.619579538,666097.3604068604,1545895797368.4507,6464.6706332174535,1688393948719.364,147237850526.5758,5.130289898636257,666296.8251435856,0.00039026718875406226,740.9169090059646,1.4418398271159314,5373928.413003769,527898516069752.25,172727.4157253295
tuning,0.1,ID_p1_r1_w0_post3,30,0,2.6916414309183243,2.3400113925805517,3.6519013546944565,5.582501834082253,2.2703696416915795,45227340207.77429,14239.79871078985,135681970243.58418,495839.09022900654,1.6188167747241053,2.0103583856570015,0.0005595650312851355,0.00012421783678663053,1.5480846771994523,71017.24768697472,8810172616.584816,0.8313174862727138
tuning,0.1,ID_p1_r1_w10_post1,30,0,4573869.742986875,2856068.846576473,11570041.771810843,13879052.721128613,4182556.2628016826,48428665096932.47,8143170.0183735415,298193313941916.8,4579701782845.765,17.501474613929137,4573869.460065181,0.00018380452061643294,1903.793033211057,2.30923813891071,26857977.943863317,1257484270403287.8,925507.1081622752
tuning,0.1,ID_p1_r1_w10_post3,30,0,1416979.1283499165,1562291.7035835562,2487589.0055410974,3317520.0725946035,1340807.6664373057,1310203281936.2961,589274.7056081607,12115136126985.803,126067421656.06755,14.956793320691421,1416979.0133684778,0.00039050173356687637,13411.036437329773,4.911011293695406,17786199.92472076,935830502655576.9,410605.01402986515
tuning,0.1,ID_p1_r1_w1_post1,30,0,473735.9604040872,2.984631250087973,150934.09064562226,3189316.757691711,227811.5396116252,7305278507128.517,13330.003053910968,1155087021174.1663,104539071295.80653,4.30367988599542,473735.22389618057,0.0001809006638432545,148.7191388898527,0.760959797149502,2661983.5161056276,355086351848807.0,82811.6019473367
tuning,0.1,ID_p1_r1_w1_post3,30,0,681186.0764535523,3.000995756056822,3402190.178983867,5490419.164758636,555426.2057347477,76600332122365.17,3698.54472320445,552415090583.5724,37581441030.80203,6.052939521633217,681185.3056621146,0.0007244898450103688,1180.7271112341411,1.4667983022614544,8003948.277198373,745298099424826.9,172271.6666494962
tuning,0.1,ID_p1_r2_w0_post1,30,0,3.781113288425234,2.015013934111241,3.162446843966764,4.606034280978448,4.961156081728629,44492917783339.54,71825.20663385416,85760053801.37677,218574.29413487457,2.3832327870061527,2.8927835004759292,5.865035243223895e-05,2.925072197698467e-05,0.8443166117719506,2564154.1901328904,253639376245.44846,0.4609053829707991
tuning,0.1,ID_p1_r2_w0_post3,30,0,2.744402432963772,2.394863774523113,3.825614433604333,5.575683610654324,2.3183880330476727,52920839441.03985,13945.228493253093,158762417197.04996,488626.15606086154,1.653771094872152,2.0440092844449222,0.0010443367281305837,0.00020560211588304024,1.6040172410233853,72935.3372227645,10726727734.787977,0.8095380211351918
tuning,0.1,ID_p1_r2_w10_post1,30,0,5382031.740851463,3243902.334968868,12347496.872614019,14392809.490656702,4985618.967698912,23822084585636.387,9228.137311295923,92588372053229.47,2477907731692.025,16.448329892396284,5382031.143325466,0.00040176726672383527,3510.276984798068,2.2636791414355333,22200745.89161923,1100930081611339.4,1209634.3946436113
tuning,0.1,ID_p1_r2_w10_post3,30,0,1146977.079690653,876066.6752528884,2381911.5953887803,2561765.116893841,1118398.3299988774,1547623056005.185,56291.95231595012,18295851915401.96,154763369468.29498,16.218321557536274,1146976.877675034,0.0008681273523509098,22010.727289142702,5.475392885334439,24493727.16569642,1132229720031615.8,343267.8442723797
tuning,0.1,ID_p1_r2_w1_post1,30,0,7.062116730735919,2.94477347986259,8.260148565249498,23.64061589135586,4.43251898960077,6017413247397.712,10441.255646381971,106215765989.28708,323596.7827100548,3.098616474400652,6.03896655641166,0.0003512768593765763,2.11398770371193,0.7640265380097134,1169487.925212067,153654935449020.88,2.9326317419858494
tuning,0.1,ID_p1_r2_w1_post3,30,0,1158980.302044763,3.411770039115103,4895669.251916783,6588378.924503932,1141080.7117113513,63700678877361.32,1482.117944005145,53668424629064.51,5860878584474.243,9.507760822090502,1158979.5271643933,0.0014002005259814482,4648.669404906325,1.4082005471416499,20855713.481491946,2170931857070193.2,286216.99351990543
tuning,0.1,ID_p3_r0.5_w0_post1,30,0,2.7822096240480176,2.356016222362511,3.466951830382031,5.637511700430176,2.4981299893110696,78265644709.09845,25651.287141936467,234791695583.703,530547.1309398876,1.7426234073565114,2.003673815627445,9.961285558482698e-05,4.3314972824356206e-05,1.426072486370921,84384.00758712486,23591078474.315372,0.9884580174013623
tuning,0.1,ID_p3_r0.5_w0_post3,30,0,3.3167955340208573,2.7977235609090427,5.895475714681962,6.02824708499008,2.912567569506405,36930160554.74069,11645.85854554022,331976694838.3572,603407.339799403,2.177210280874576,2.3557813071252633,0.00041142841823072043,0.00015333943231850823,2.5032684765676905,116483.10399235509,154081996083.27664,1.3293045420864549
tuning,0.1,ID_p3_r0.5_w10_post1,30,0,1618364.3933611766,2026452.432576519,2653482.0143147493,3245234.9345259485,1486824.0416741183,247842788296497.8,14670984.088851422,266850671253867.44,27170434157792.367,38.671001016349685,1618364.2963811618,7.291424621403985e-05,2186.5227286338272,5.116166498235903,638955500.4531304,2.082742870406665e+16,496010.3293008733
tuning,0.1,ID_p3_r0.5_w10_post3,30,0,616845.5418048372,687001.8123385907,855138.0926920961,919462.5901216469,600944.7775577137,9887108432623.176,72792589.75791052,112990915417462.47,989359759637.2355,31.54349832227969,616845.5101591082,0.0001582226161829057,9423.240055392458,10.370524456532648,73493477.71989499,7708607771723375.0,241197.945440719
tuning,0.1,ID_p3_r0.5_w1_post1,30,0,1112901.3290384712,2.9563113580463467,5130385.852379181,8344045.97843718,1112765.6591280259,205441316106325.12,9307.087589032368,357548543312617.06,14678067407330.334,8.467420770308273,1112900.543581103,0.00012851131571986745,295.2772786371141,1.4527759326447125,18437312.12415349,744412019052170.1,292863.2364918246
tuning,0.1,ID_p3_r0.5_w1_post3,30,0,2307993.0471799644,1794803.984988038,4987397.555080849,5237373.905600428,2085193.2685081249,77894059028788.8,1256054.464530201,77317948751246.16,8089191836542.677,20.147227594772744,2307992.475823171,0.0003013778569100458,4219.096739460443,2.523865378386554,33325924.774047196,2740747111938200.0,862795.8400307391
tuning,0.1,ID_p3_r1_w0_post1,30,0,2.9082820075182503,2.315410520420585,4.978928167900707,6.971531226955595,2.6539487219191873,57869810363.91198,21028.50972757682,165071854129.70636,511938.9054844325,1.7911383749835847,2.14202129083079,0.0001960142067898663,5.955629722739992e-05,1.4594074676812647,121158.88993621744,1379368106019.8054,0.9406857567357815
tuning,0.1,ID_p3_r1_w0_post3,30,0,3.2469398429239003,2.7292652255020657,5.832299242029457,5.849314925433751,2.824232387322966,37353280016.67683,9980.823199597358,336149675591.078,608589.942931712,2.0582534928782263,2.3647971255597375,0.0007666563615269501,0.00020805022200604572,2.6678356215063066,100529.54348946692,62488600199.97674,1.2063387291685115
tuning,0.1,ID_p3_r1_w10_post1,30,0,1613506.4693401374,1776961.3048102735,3389731.4244592316,3837211.9687697887,1539964.0404571297,9983232980653.592,8366046.946583312,107685309429561.47,974923658625.2212,18.161095841294152,1613506.3801290041,0.00012164626801880838,4607.6480582919285,4.955798182930901,26105860.210612338,1.1007810443383734e+16,488220.18158901733
tuning,0.1,ID_p3_r1_w10_post3,30,0,650919.2268690125,679073.6002462094,919888.0141523037,997908.6160364912,618123.9063039216,3300957951814.5283,23360621.950272262,12894579275253.13,333332989465.25006,27.145416119615554,650919.1836710987,0.00029120572929085557,19421.513850981373,9.538720813867316,48419192.32438778,4097161695463708.5,258803.56838162307
tuning,0.1,ID_p3_r1_w1_post1,30,0,373373.57726628496,2.836253427645615,13286.437719971753,3032436.761159424,372437.34259624704,1340435240747.7776,7159.945581335063,1560656774491.6016,132579483968.93489,4.0840087730427745,373372.86408981454,0.0002687789687619123,409.4660469215899,1.4627339484563175,3468505.7523525604,108573481854689.14,91381.87468553295
tuning,0.1,ID_p3_r1_w1_post3,30,0,1087620.3278341382,5687.943021282279,3586597.881433733,5256507.447229086,942939.4002520223,6500566322210.6045,4873.514420444626,71857398384152.44,631382876159.9495,12.355439716453695,1087619.7223190959,0.0007230437906006717,6145.695189317977,2.8175943330454496,14539763.284480099,2226662696592661.8,363195.65865042113
tuning,0.1,ID_p3_r2_w0_post1,30,0,2.730119206005677,2.3532412292717195,3.6545220314877427,5.589495597483623,2.33478290658789,54598811177.155785,18365.234042756623,163796321176.42288,497154.9601984896,1.6278465477740482,2.04629851533506,0.00035821974438540505,8.553635383053021e-05,1.5195648056871585,72886.75523801224,9482025383.11461,0.8574701936939769
tuning,0.1,ID_p3_r2_w0_post3,30,0,3.1975103461367653,2.856455372867665,5.060053690504484,5.8214044872431145,2.739377421741388,32228792109.973415,9046.01102719259,290056071198.94385,589595.3348022841,1.9166075236809235,2.4023628994107304,0.0014465105615971583,0.00030707499024314227,2.8395042682779534,89280.90221910282,30496117865.551537,1.1061542260479293
tuning,0.1,ID_p3_r2_w10_post1,30,0,1710920.3452683012,2039420.3589245803,2314339.34263069,3188621.5672576493,1642062.8104752696,4699390788278.808,6589361.222722596,58331443940056.86,478459331889.7918,22.53957022215373,1710920.2420484263,0.0002657888907079565,9105.29580761198,4.833844170477717,37572999.824513264,5.679091392582841e+17,509496.6488850602
tuning,0.1,ID_p3_r2_w10_post3,30,0,727475.5824954498,669999.5596113198,961419.5074026493,1389160.1702648662,715960.627018116,1150868043518.2488,11137090.097724834,3200321996384.2036,110906519767.46962,22.03264189028995,727475.5818471727,0.0005523661948464702,40252.65851436499,8.807574069941406,32326312.582281236,1.908188686101208e+16,286497.5466663031
tuning,0.1,ID_p3_r2_w1_post1,30,0,1283341.7824245088,3.305458428243441,5178383.606522171,9153536.965527546,1123874.1057888444,67599033148194.1,4976.100069640759,37142988076575.0,3595699720483.4863,8.771292099812541,1283341.0954158762,0.0004940535903560885,1158.1561146182719,1.5114239349130059,14849364.864156215,916131414226956.4,311024.5297653928
tuning,0.1,ID_p3_r2_w1_post3,30,0,1540673.764255621,585323.4016594603,4573604.010735869,5127636.53793405,1226477.4871650643,3529968099974.0913,4821.848158544663,120267758284244.69,249472188798.64548,15.219890636456931,1540673.2987077932,0.0012931840901029708,14028.975896654543,2.9134690069255185,22106353.467908658,1247286036889006.5,529036.1442490538
tuning,0.1,SR-EKF,30,0,15.209515907140311,2.1375160477104873,6.201709728839886,8.444994359799898,20.88491166086174,23236133084122.066,173885.47848611034,116258829633.14946,605651.8845122256,10.732775818954105,10.727649306456401,5.223830395804694e-06,1.0700291860118519e-05,0.4274526722901572,127078882.97554311,30649038286490.723,2.8111195723859876
tuning,0.2,ID_baseline,30,0,2.913106781161742,2.7087729342749958,3.6514224765522068,4.254456559919174,3.4446330563899656,230586981957.87494,293398.42029633326,228338107339.8165,542101.7708992104,1.6561094260247147,2.3509320066225357,4.1542933041315186e-05,2.1014382855098507e-05,0.749807089744756,155897.97401514754,1552665304703.9001,0.5728570538669279
tuning,0.2,ID_p10_r0.5_w0_post1,30,0,3.8087904052377097,3.3472942607113754,5.876210324950796,7.2741665733457115,3.5144027308962924,42712934617.21179,101401.66958530716,427000370178.35266,993704.5660323332,2.58348452692162,2.576965744401537,0.00010053921678455792,0.0001023195804296887,2.8986230115491836,143789.42222188914,90343644634.84343,1.9577767326524478
tuning,0.2,ID_p10_r0.5_w0_post3,30,0,4.255961769716043,3.5451127334740455,7.7978245100210835,8.830387946516167,4.024591001125469,15421625516.475195,79963.80710038531,461867311095.358,1037931.9283486455,2.8899999141731194,2.8668477343077563,0.00032909465252770986,0.0003143803092639769,6.17914407851751,196667.33086689157,259380857320.32065,2.1648279284013086
tuning,0.2,ID_p10_r0.5_w10_post1,30,0,535595.5954123389,729890.6014122139,884543.9098171397,932520.2005050072,503273.16243441554,12105743085842.385,214435101.445003,187506268707606.0,1039607177508.9165,19.041838654037015,535595.4520088542,5.101046557521717e-05,2491.0432719352393,19.61706106539954,31907433.460886154,3154395037615452.5,248033.29103312027
tuning,0.2,ID_p10_r0.5_w10_post3,30,0,183087.8607192202,247045.46552110132,275697.9960395579,282854.51495224127,174964.63205855628,5320541012494.1455,1150442611.5119452,15396258496426.959,503249078834.19073,22.384850610097967,183087.8323428071,0.0001151435742900592,9890.510335543395,41.92717605196479,44632040.01535244,4136437515489051.5,100854.6350267201
tuning,0.2,ID_p10_r0.5_w1_post1,30,0,706863.2145022149,5.701327338938828,2423689.735734722,3027316.451211457,639041.9945137748,55179104762651.98,417289.661008902,59451025020538.805,5560825106685.075,12.312469769536422,706862.20745123,9.11896126908958e-05,768.4296533613195,4.727568509571226,21581951.795067646,8686401241094384.0,353520.3144377001
tuning,0.2,ID_p10_r0.5_w1_post3,30,0,347609.8886603968,20467.87732617344,702154.8615567278,989578.7269626854,311338.4744807658,6268588175029.812,1956606.3371787358,74562375628467.83,602952479976.4497,16.64367890498351,347609.1862265429,0.00016933731800939316,4538.725999633247,10.294574115302757,29252616.260702427,3840238477816168.5,185452.4349110904
tuning,0.2,ID_p10_r1_w0_post1,30,0,3.904075893356866,3.418246062665636,5.855910053318472,7.0734978063067535,3.589017030678285,39473153454.70244,101599.36598671896,394674404700.9875,948279.854726048,2.615100702599377,2.6962381934881416,0.0001994554703176397,0.00012201801366898268,3.060972040946302,145382.20636113654,89192707404.76447,1.9543243759079223
tuning,0.2,ID_p10_r1_w0_post3,30,0,4.131911501386494,3.254380938712469,7.707705732663272,8.382335088477381,3.8188852242211166,16361569109.269352,42765.32001699346,490625722384.71783,1050901.2920175146,2.7260395861666695,2.8784399522168616,0.0005970762296319596,0.0003621055595526281,7.244271516173487,171596.02029202826,185181817963.75528,2.040840644613839
tuning,0.2,ID_p10_r1_w10_post1,30,0,420633.5006728069,355830.78671152785,838036.9558968986,841357.4162490614,332920.0879590035,10880651517521.336,8322943.593066254,10766248384303.844,1068599629386.019,22.201452946849358,420633.3551680417,0.00011564540506278753,4986.177173238826,20.307361052263047,49177691.57963081,3243743094043765.0,158753.44701987362
tuning,0.2,ID_p10_r1_w10_post3,30,0,188828.310630696,233134.9703456809,290484.221908869,299197.3311965019,166834.6371720823,2236643142200.4214,299526308.9994937,19439580905468.473,204188213071.43658,20.644026816370275,188828.28327662876,0.00026494086839735275,17604.34573300981,48.23009768593059,35731598.70492422,3151331744091744.0,100036.23503929899
tuning,0.2,ID_p10_r1_w1_post1,30,0,438888.8365540215,4.698346963272917,1555110.1379979406,2738397.3755773427,388862.1811990372,27182057698674.34,92820.55612941807,17826842012224.184,1781651249134.237,8.617003293196444,438887.8428838793,0.0002047948010014534,685.7070474212077,5.176991625276757,11378788.740398934,629842888043341.2,203776.71311122432
tuning,0.2,ID_p10_r1_w1_post3,30,0,383528.1653203613,64076.01195578082,1116477.5395886963,1355294.0386921028,350517.82341231557,6378714893343.342,254125.63105340098,74376815950411.58,645798047082.1451,17.549576842202725,383527.4027326332,0.00046422461616103697,7070.476051569067,11.683831397902452,30540860.279717825,1844850846380742.8,193443.42464087065
tuning,0.2,ID_p10_r2_w0_post1,30,0,4.075759040082105,3.287524668432501,6.454116022106122,7.582459419839074,3.471854321059972,29229918946.12715,74013.28912706928,292274068144.26807,739772.2266780201,2.683712704935283,2.867928065377742,0.0003747675193227972,0.0001523991439689046,3.0731314155219343,139415.70694060865,81209495526.65846,1.981252354236173
tuning,0.2,ID_p10_r2_w0_post3,30,0,4.218725002569262,3.5105714452397025,7.699473849127791,8.325451782076124,3.736874942012294,10793680686.367882,27329.32144010818,323732427000.1749,918117.2254683631,2.8212639813176392,2.9087470426514175,0.0012561833898525057,0.00045624587241955227,6.312262761319731,171528.5414271196,157520561456.19843,2.10051817192051
tuning,0.2,ID_p10_r2_w10_post1,30,0,562066.0593611259,807643.5606744587,891311.0401703911,1024745.7614599341,455256.78511337173,5191960030063.172,88058483.49351572,144292277649933.94,500970239447.749,23.224217695869793,562065.9902985338,0.00022639074739567313,8066.707638438232,21.11072702917253,49341851.354440935,4671522213665588.0,234605.8926730622
tuning,0.2,ID_p10_r2_w10_post3,30,0,188590.60793813484,220858.26694830792,272359.16761078197,374105.9677730385,172845.4828696003,1333180423277.401,641488948.731935,12574801333699.197,118467751390.09212,23.48459159877109,188590.31818475673,0.0005406584594238772,35685.353965676506,45.531478144935114,45191222.58874288,3034357274217584.0,111222.6187124297
tuning,0.2,ID_p10_r2_w1_post1,30,0,304674.10105070495,4.562831175616028,32090.189783992464,1738460.9268364324,302002.0863862794,2961925605176.3657,40638.426240216,2944251148171.591,266782399404.38913,6.206193105603755,304672.8757502805,0.0004015266422248527,1070.8688567005636,5.120999890972873,5521086.3154605515,224133501128966.0,169602.36982454878
tuning,0.2,ID_p10_r2_w1_post3,30,0,230362.98840246434,1924.2928195179747,748297.2502739672,1403001.6273003807,199418.56519101138,760774179959.4808,32873.569646121614,16033685230337.707,57667527097.86149,10.361368915132735,230362.20164830366,0.0011258503608344165,11364.524937278262,12.54691402107887,10664822.436727567,563339868344882.8,121293.62298373804
tuning,0.2,ID_p1_r0.5_w0_post1,30,0,2.6152823228653403,2.5138335161743575,3.588089500656098,4.127687041094107,3.096477428963808,163781493051.17618,292147.64898741496,163775215714.1959,683839.8755897505,1.4079521944328155,2.159402423449946,2.6850456875579055e-05,1.541266702623061e-05,0.7554008850512088,83060.99343241393,35105452185.18557,0.6015685691770789
tuning,0.2,ID_p1_r0.5_w0_post3,30,0,3.661633342039613,3.2218395615146513,5.8046755821628615,7.556367240799046,3.366209046890873,138922867501.971,117289.16372362648,416762094463.7733,885742.3129005288,2.26159487179431,2.67723293362565,0.00023204345769538488,7.403253518859822e-05,1.5324075517723332,110898.49380135848,46253393375.837654,1.4525833796414205
tuning,0.2,ID_p1_r0.5_w10_post1,30,0,2213449.0330131263,5.09988375937934,9892766.008146161,10719178.070146075,2026908.5534216033,33850076607516.125,248144.60014542085,429465066644096.44,2069208447215.0056,10.08742630402245,2213448.3243971025,9.239020242636022e-05,514.8311226109876,3.2662781560700784,12591031.55222982,626958719155942.5,544473.3393543498
tuning,0.2,ID_p1_r0.5_w10_post3,30,0,1070004.1266733056,3904.736044341569,2850597.8790448876,2875415.502534473,919060.207866244,3190576934796.909,544390.9018744616,6576146936836.322,264112984533.6412,12.352592831049671,1070003.5040940566,0.0002002970960157978,3393.8553330336554,8.435201862439868,17466719.786707032,823310897027358.5,434859.9128394594
tuning,0.2,ID_p1_r0.5_w1_post1,30,0,3.8422127109780324,3.1358220461285846,6.203899556648313,8.03516161865127,3.522731477299082,9215992.078248339,82396.44924554671,275837318301.9938,625701.3002616481,2.2277186665420365,2.9116423444833233,6.779909362460817e-05,0.11027402424119324,0.8073500355341966,123730.05881991201,59453164406.49473,1.4834730363686208
tuning,0.2,ID_p1_r0.5_w1_post3,30,0,221384.34601557037,3.1984620223494,8.84794025955064,102751.13787395452,214202.2953873597,172444997470.3961,25553.36760642927,292358891677.03894,11855913125.848036,3.4973570178921407,221383.20317050148,0.0002833625716207129,216.47405341509318,1.6880919670850771,900682.4429417189,30486381226807.016,86076.76572900708
tuning,0.2,ID_p1_r1_w0_post3,30,0,4.933234371336014,3.33268890027556,6.713179649989265,10.105584218705989,5.432745988743791,11478072603470.205,97461.99680656978,440989804748.0202,793128.3107474413,3.2210887628626934,3.531703648106398,0.0003916388628875695,0.00011785827757101688,1.5556226756663944,1900250.9061930878,55715606268235.27,1.6227266278234445
tuning,0.2,ID_p1_r1_w10_post1,30,0,1361896.513321899,3.708859928381452,2939283.8908236884,11931868.881065454,1128694.8174980727,28143586234481.312,49922.415759170224,18035190901815.38,1808946186371.6052,8.371680128863243,1361895.854220978,0.0001815480199232435,462.70218391307463,3.473562060366837,12326950.512069775,4583738206080499.0,384436.27879447216
tuning,0.2,ID_p1_r1_w10_post3,30,0,1256617.2605427846,8.531943661100483,3899434.017611918,5713918.620549741,1132691.5233554742,5336180480657.817,60098.498773217725,37865474301042.49,559976331346.6593,12.895716253820687,1256616.3681653345,0.0005862282281307278,4691.50659420178,8.61138707871031,21281577.300048996,1753400560364063.0,533025.2736666955
tuning,0.2,ID_p1_r1_w1_post1,30,0,762.0575213619974,3.4780659770402598,6.806491531445826,9.825686578081713,373.5822564378781,5508242.634626246,68576.83177173974,251436771825.39392,1085710.6212078044,2.2484696941894478,761.1536671951835,0.0001222160823201769,33.95795928211579,0.8386835084366485,123242.74296068642,60257419121.01142,229.1294368996303
tuning,0.2,ID_p1_r1_w1_post3,30,0,41842.96088291442,3.4747547461623167,9.76692401982668,117.81078547094322,21264.78991951266,315919741973.98596,27381.589403837654,12374759812070.533,306599512.0071455,3.8424953991620594,41841.889727073336,0.0005388921317282003,117.16942038698588,1.7613090256465738,2084155.7192337082,137576468752642.47,11457.39423365363
tuning,0.2,ID_p1_r2_w0_post1,30,0,2.760658191465954,2.733539841378093,3.5716351490969522,4.0076846740395355,3.1404940239313235,187448729798.71426,291475.29059158074,187442692002.0936,409042.4926580788,1.5440998406297293,2.2460652053217682,7.708444414338736e-05,3.546580030558071e-05,0.7566922967970725,90422.0187357311,72692183144.19716,0.5009622096187887
tuning,0.2,ID_p1_r2_w0_post3,30,0,3.6342581474361975,3.342235539224705,5.416810639387942,7.335259987985752,3.3852011963523356,154250319711.1369,105606.54396574681,462749442325.20593,759409.4989182136,2.2918286830938426,2.620728765978209,0.0006242370942410769,0.00016474401566438847,1.6196195769240944,116834.33657163978,47932940636.40071,1.358715549978402
tuning,0.2,ID_p1_r2_w10_post1,30,0,1234205.0914560354,3.5736479013088616,957841.0606415591,10011020.215313425,1174577.7540560178,3683471389964.362,24916.429671192258,2965471983659.993,279203426084.5492,5.646694394411672,1234204.2976899224,0.0003024282504432931,932.4819389856854,3.4044463883102885,4938674.827362029,1299607588253755.0,358674.8591936457
tuning,0.2,ID_p1_r2_w10_post3,30,0,745758.2130035708,158.3071411623501,2882552.4764850354,4988009.727588965,683225.8961403556,543187431137.55054,14831.872371169215,16003767076799.06,48309846587.02742,8.247804407979293,745757.8377627197,0.0010835699944726552,10019.35334286167,8.78445367381287,7553404.863234106,622495464413035.4,323246.19798687875
tuning,0.2,ID_p1_r2_w1_post1,30,0,3.738890484054228,3.270913275181747,5.877818487612828,6.167221083579471,3.3143251050871694,1627898.564009106,35675.4838028949,155175109802.29395,947275.3463442404,2.1782837734491376,2.8481489077862396,0.00021928854993916652,0.063752251171024,0.8481344590747654,107316.81776366048,32645442629.951836,1.2679813692663218
tuning,0.2,ID_p1_r2_w1_post3,30,0,285021.2059116652,3.2575801209083153,98.43949426016175,1129.9686511510604,196988.17588384758,2044233333576.9011,10303.691932525162,81470859678334.84,7434206363.550129,4.028925541568949,285020.1732715488,0.0010583448357489795,1018.6587974133319,1.8653670716841506,2352816.37731033,73574994270574.31,65277.54107380524
tuning,0.2,ID_p3_r0.5_w0_post1,30,0,3.636764854727233,3.0523397920493336,6.608197118032102,8.17299846693766,3.361381977411325,199686990147.11603,193654.17741098368,599035323474.5288,1027927.0361377385,2.2860793985168644,2.633071920723738,8.923347269332669e-05,4.2384553403860395e-05,1.385179183424917,111717.59947869439,50743913443.95176,1.5502826627340291
tuning,0.2,ID_p3_r0.5_w0_post3,30,0,3.80369901599611,3.2655998153516403,4.991301536974836,6.808762814335926,3.4769835133633333,35562259495.57386,80208.8782464515,320031955868.0713,762642.1015037175,2.4572159112983822,2.6971431906394985,0.00029208212211042235,0.0001279947345173498,2.832892610412742,138303.61518626465,78653245119.29132,1.8274753195066042
tuning,0.2,ID_p3_r0.5_w10_post1,30,0,2134064.900479396,1332667.7548959819,6226266.725005473,7764413.193260052,1514970.6795980094,41001409867481.055,1611894.7333007366,249713123273672.84,3418621083037.4697,21.205027416957964,2134064.419270566,9.183196263148701e-05,1305.3458240035977,8.030209225838538,42018428.87845545,1.1049026866527934e+16,826469.7478804644
tuning,0.2,ID_p3_r0.5_w10_post3,30,0,656998.0743392239,823153.7316103838,999655.5239602239,1188999.0263657914,541583.5546489772,7734809418002.847,134882364.67392907,404696718259285.06,698095418388.4456,26.525054121631232,656997.9922975579,0.00016814135562479102,6524.971396217964,18.716771438990932,52187937.67968757,1.3574166633421498e+16,261526.03801339894
tuning,0.2,ID_p3_r0.5_w1_post1,30,0,2071.8818335038213,3.8392103786480853,42.861538466246294,246.0109483747407,2024.0461242437955,7149844068766.943,172285.99841138377,201361237277.77054,2232137.982286631,4.13793879647273,2070.6153816844353,0.0001016421819790857,69.74636807314732,1.652727340751856,1640501.5893337575,134662598119148.7,976.875850059011
tuning,0.2,ID_p3_r0.5_w1_post3,30,0,424063.04208852875,4.561073567235977,409356.97236285894,2931776.838153531,418031.02534824953,3636128092841.0107,65035.44127313459,3774341630799.17,341098654184.0832,5.640681236747826,424061.8370503964,0.0003149260715110726,864.795729557424,4.558051224204622,4300632.827923938,99514991690266.34,217536.36275747448
tuning,0.2,ID_p3_r1_w0_post1,30,0,3.8267594014782236,3.1450625641912158,6.037278819568408,7.722243173882675,3.6001860367842276,148804439478.74042,138053.60102316993,446312413797.9097,910462.9194181953,2.416104278535554,2.772273435819334,0.00015625364503539364,5.774757118999017e-05,1.461722903454636,134268.87527423052,140471922933.31528,1.5571146919519065
tuning,0.2,ID_p3_r1_w0_post3,30,0,3.8606855977239904,3.4400047436397343,5.119457997247257,6.691636031631271,3.4999252201238655,53727532441.5196,82037.63861765497,483533975947.0426,822764.1744953458,2.483428210189497,2.7651453081235244,0.0004887820045506423,0.00016137340380669867,3.056997206104887,140178.61236069255,79721107563.35013,1.7437293780974938
tuning,0.2,ID_p3_r1_w10_post1,30,0,566276.6989639276,5.630980548522309,2745247.22901633,3171690.932740283,523089.52638469945,7012079603518.86,129450.30160963917,265997885970046.53,746054199304.5806,11.128390568099617,566275.7274370994,0.0001829928873501876,1106.891471608083,10.044991130484517,35290222.63769471,1162955775982363.5,188444.98201036823
tuning,0.2,ID_p3_r1_w10_post3,30,0,598958.0921540329,723478.7461322965,1136603.4378736157,1339885.5868695267,520440.7037186207,2888198043670.997,51575662.94462393,29879408867586.49,262619119701.22028,20.530749182890414,598957.7519350849,0.000313250111293934,12004.298698666096,19.150500631950525,42440560.29595088,3915650518808719.5,257492.18390043906
tuning,0.2,ID_p3_r1_w1_post1,30,0,467971.5730360712,3.7969642530355525,345.61659861857754,3492814.3998414306,436612.6340094239,3422030587342.066,55842.150369452516,3464764050341.356,338916947738.3037,5.390991100638828,467970.51995472517,0.00019932292371524984,377.6809526441047,1.6311130873665705,7097839.48791988,833778256016999.9,123023.57523498015
